step,train_loss,test_loss,train_acc,test_acc,train_margin,test_margin,grad_norm
2300,2.7918891646550037e-05,6.73532772064209,1.0,0.3579525351524353,12.474661827087402,-4.412057399749756,0.0029487849678844213
2400,6.7740770646196324e-06,6.583550453186035,1.0,0.37530994415283203,13.564242362976074,-3.965585470199585,0.00022023690689820796
2500,3.905891844624421e-06,6.4682440757751465,1.0,0.38221749663352966,14.072694778442383,-3.6976263523101807,8.616450213594362e-05
2600,2.363654857617803e-06,6.371216297149658,1.0,0.3866454064846039,14.591407775878906,-3.4456257820129395,3.431417280808091e-05
2700,1.4939965922167175e-06,6.305817127227783,1.0,0.38947927951812744,15.096928596496582,-3.239438772201538,1.3806468814436812e-05
2800,9.564620313540217e-07,6.295197010040283,1.0,0.39213600754737854,15.58495044708252,-3.1047914028167725,5.708634944312507e-06
2900,5.826460096614028e-07,6.344780921936035,1.0,0.3928444981575012,16.088409423828125,-3.0472285747528076,2.436128625049605e-06
3000,3.409328428460867e-07,6.426991939544678,1.0,0.39390718936920166,16.584394454956055,-3.029857873916626,1.1487919664432411e-06
3100,2.0290603686135e-07,6.500306606292725,1.0,0.3942614197731018,17.020050048828125,-3.011986494064331,8.897378620531526e-07
3200,0.0820358395576477,7.096035003662109,0.9795376062393188,0.2575274407863617,6.9814043045043945,-5.623581409454346,22.344554901123047
3300,9.357831004308537e-06,6.653872966766357,1.0,0.3793836236000061,13.252184867858887,-3.9993324279785156,0.00033035880187526345
3400,4.908947630610783e-06,6.5373921394348145,1.0,0.3850513696670532,13.829833030700684,-3.715034246444702,0.00011534387158462778
3500,2.879297653635149e-06,6.43411111831665,1.0,0.39001062512397766,14.36497688293457,-3.4495956897735596,4.610696851159446e-05
3600,1.774104816831823e-06,6.351629734039307,1.0,0.3930216133594513,14.890498161315918,-3.2129642963409424,1.8879374692915007e-05
3700,1.1359570635249838e-06,6.307934284210205,1.0,0.3942614197731018,15.386978149414062,-3.034088373184204,7.822420229786076e-06
3800,7.150972578529036e-07,6.321159362792969,1.0,0.3951469957828522,15.878863334655762,-2.9275364875793457,3.259385493947775e-06
3900,4.251681389177975e-07,6.382139205932617,1.0,0.39532411098480225,16.382946014404297,-2.8804681301116943,1.5133371107367566e-06
4000,2.4956969468803436e-07,6.455965995788574,1.0,0.3951469957828522,16.857200622558594,-2.8534231185913086,8.87244141267729e-07
4100,1.6308513295371085e-07,6.508852958679199,1.0,0.394792765378952,17.246524810791016,-2.814427375793457,1.2948002222401556e-05
4200,1.2265668374311645e-05,6.691585540771484,1.0,0.3838115334510803,13.036705017089844,-3.994364023208618,0.0005731293349526823
4300,5.7511347222316545e-06,6.562492847442627,1.0,0.3877080976963043,13.697272300720215,-3.6784815788269043,0.00015761387476231903
4400,3.3496057767479215e-06,6.452572822570801,1.0,0.39142754673957825,14.225335121154785,-3.4079740047454834,6.23878586338833e-05
4500,2.0521536043816013e-06,6.360796928405762,1.0,0.39390718936920166,14.741162300109863,-3.158768653869629,2.5338262275909074e-05
4600,1.3017983064855798e-06,6.300400257110596,1.0,0.3962096869945526,15.24104118347168,-2.9539222717285156,1.0539969480305444e-05
4700,8.265768087767356e-07,6.2936835289001465,1.0,0.3962096869945526,15.736567497253418,-2.822444438934326,4.376336164568784e-06
4800,4.957813644068665e-07,6.34554386138916,1.0,0.3963868319988251,16.249086380004883,-2.7618181705474854,1.9285441794636426e-06
4900,2.8669782636825403e-07,6.417490005493164,1.0,0.3967410624027252,16.74386978149414,-2.728551149368286,1.1495309308884316e-06
5000,1.760419792162793e-07,6.479864597320557,1.0,0.3969181776046753,17.171241760253906,-2.6913394927978516,6.526677225338062e-06
5100,1.1823947716038674e-05,6.609253406524658,1.0,0.38540560007095337,13.032005310058594,-3.7862961292266846,0.0005644285120069981
5200,5.782561402156716e-06,6.5000505447387695,1.0,0.3912504315376282,13.671939849853516,-3.49316668510437,0.0001566364080645144
5300,3.3969984087889316e-06,6.4006147384643555,1.0,0.394792765378952,14.207442283630371,-3.232102870941162,6.228591519175097e-05
5400,2.087475877488032e-06,6.310870170593262,1.0,0.3967410624027252,14.72675609588623,-2.9867825508117676,2.524721458030399e-05
5500,1.3349031178222504e-06,6.250129222869873,1.0,0.3969181776046753,15.219779968261719,-2.784733295440674,1.0347215720685199e-05
5600,8.46344732963189e-07,6.246884346008301,1.0,0.39727240800857544,15.712735176086426,-2.6578903198242188,4.311340944695985e-06
5700,5.037328492107918e-07,6.303473472595215,1.0,0.39727240800857544,16.2308349609375,-2.600266695022583,2.0411562218214385e-06
5800,2.9094286446706974e-07,6.378094673156738,1.0,0.3976266384124756,16.74138641357422,-2.5640323162078857,1.1727963737939717e-06
5900,2.554259777069092,8.295079231262207,0.43635398149490356,0.060396742075681686,-0.8075361847877502,-7.448733806610107,174.74636840820312
6000,1.2562587471620645e-05,6.387760639190674,1.0,0.390896201133728,12.917858123779297,-3.4852099418640137,0.00041652226354926825
6100,6.484094683401054e-06,6.300644874572754,1.0,0.3935529589653015,13.549603462219238,-3.2147634029388428,0.00014417042257264256
6200,3.8539715205843095e-06,6.216167449951172,1.0,0.3962096869945526,14.093189239501953,-2.9629251956939697,5.79182778892573e-05
6300,2.44016064243624e-06,6.134430885314941,1.0,0.39798086881637573,14.598919868469238,-2.7259891033172607,2.3955304641276598e-05
6400,1.6114952359203016e-06,6.078441143035889,1.0,0.398689329624176,15.078339576721191,-2.530949592590332,1.0144820407731459e-05
6500,1.0502327540962142e-06,6.081331729888916,1.0,0.398689329624176,15.559986114501953,-2.4121322631835938,4.391383299662266e-06
6600,6.316539611361804e-07,6.146053314208984,1.0,0.39904356002807617,16.07566261291504,-2.3543381690979004,2.140998731192667e-06
6700,3.580396708002809e-07,6.236678123474121,1.0,0.39851221442222595,16.609498977661133,-2.3253390789031982,6.192695764184464e-06
6800,2.171351297874935e-05,6.250394821166992,1.0,0.39266738295555115,12.464789390563965,-3.296130895614624,0.0015836425591260195
6900,8.348815754288808e-06,6.151927471160889,1.0,0.39656394720077515,13.329715728759766,-2.9535906314849854,0.00019259020336903632
7000,5.1031743169005495e-06,6.065850734710693,1.0,0.39780375361442566,13.847025871276855,-2.720686912536621,7.764375186525285e-05
7100,3.2957211715256562e-06,5.987371921539307,1.0,0.398689329624176,14.32896900177002,-2.504279613494873,3.24846914736554e-05
7200,2.223539240731043e-06,5.934457778930664,1.0,0.3993977904319763,14.785248756408691,-2.3252599239349365,1.3895352822146378e-05
7300,1.4926027915862505e-06,5.936807632446289,1.0,0.39922067523002625,15.240896224975586,-2.2158658504486084,6.167015726532554e-06
7400,9.164193670585519e-07,6.003215312957764,1.0,0.39904356002807617,15.753129959106445,-2.1635007858276367,2.9733357678196626e-06
7500,5.095618575978733e-07,6.107334136962891,1.0,0.39922067523002625,16.316621780395508,-2.139458179473877,1.0076057151309215e-05
7600,2.7238795155426487e-05,5.997929096221924,1.0,0.39532411098480225,12.164180755615234,-3.0012495517730713,0.0012249615974724293
7700,1.270045049750479e-05,5.9303812980651855,1.0,0.3974495232105255,12.892858505249023,-2.7378761768341064,0.00020796028547920287
7800,8.007323231140617e-06,5.8557329177856445,1.0,0.3981579840183258,13.396516799926758,-2.5187954902648926,8.838944631861523e-05
7900,5.245510692475364e-06,5.784025192260742,1.0,0.39904356002807617,13.890159606933594,-2.3038084506988525,3.884819307131693e-05
8000,3.562302481441293e-06,5.740458011627197,1.0,0.39975202083587646,14.352889060974121,-2.13262939453125,1.747175701893866e-05
8100,2.398694277871982e-06,5.750685691833496,1.0,0.3995749056339264,14.818556785583496,-2.029167890548706,8.195856935344636e-06
8200,1.4630143141403096e-06,5.8187384605407715,1.0,0.39904356002807617,15.345406532287598,-1.969933032989502,4.125951363675995e-06
8300,0.00043832353549078107,5.896539688110352,1.0,0.3846971392631531,9.8764066696167,-3.4298763275146484,0.08613432198762894
8400,1.5248398085532244e-05,5.743746757507324,1.0,0.39727240800857544,12.759454727172852,-2.505655288696289,0.0003073095576837659
8500,9.759707609191537e-06,5.682342529296875,1.0,0.3974495232105255,13.244111061096191,-2.2971391677856445,0.00012474182585719973
8600,6.693151135550579e-06,5.620913028717041,1.0,0.3983350992202759,13.690743446350098,-2.1028733253479004,5.37456180609297e-05
8700,4.681243353843456e-06,5.586453914642334,1.0,0.39975202083587646,14.122760772705078,-1.9419257640838623,2.3388520276057534e-05
8800,3.166535861964803e-06,5.609715461730957,1.0,0.39975202083587646,14.573310852050781,-1.8497562408447266,1.0692369869502727e-05
8900,1.8891010995503166e-06,5.697778224945068,1.0,0.3995749056339264,15.11622428894043,-1.8085370063781738,5.239746769802878e-06
9000,1.3385213613510132,6.840969562530518,0.648684561252594,0.13000354170799255,1.049831509590149,-5.74866247177124,302.0964660644531
9100,2.0185147150186822e-05,5.763215065002441,1.0,0.39709529280662537,12.481621742248535,-2.5407304763793945,0.0010710895294323564
9200,1.1106090823886916e-05,5.6725382804870605,1.0,0.3988664448261261,13.08541202545166,-2.2572293281555176,0.00020887413120362908
9300,7.819562597433105e-06,5.597409725189209,1.0,0.3995749056339264,13.487363815307617,-2.0510637760162354,8.700616308487952e-05
9400,5.55897668164107e-06,5.549543380737305,1.0,0.4002833962440491,13.89870834350586,-1.8805365562438965,3.767961970879696e-05
9500,3.841998022835469e-06,5.55010461807251,1.0,0.4001062512397766,14.339631080627441,-1.7643988132476807,1.6608233636361547e-05
9600,2.4093067167996196e-06,5.616169452667236,1.0,0.3995749056339264,14.852137565612793,-1.7071360349655151,7.649097824469209e-06
9700,1.3131711966707371e-06,5.737349987030029,1.0,0.39975202083587646,15.468131065368652,-1.6837655305862427,4.0701902435102966e-06
9800,4.3342604637146,5.17982292175293,0.06829657405614853,0.009741409681737423,-1.5461496114730835,-2.4079535007476807,14.298057556152344
9900,4.784321572515182e-05,5.662529468536377,1.0,0.39656394720077515,11.55783462524414,-2.626620054244995,0.0014557922258973122
10000,2.4216877136495896e-05,5.63380241394043,1.0,0.3969181776046753,12.241008758544922,-2.420442581176758,0.0002980225835926831
10100,1.4719478713232093e-05,5.579718589782715,1.0,0.3981579840183258,12.782262802124023,-2.2118606567382812,0.00012983196938876063
10200,9.26140091905836e-06,5.514037132263184,1.0,0.39904356002807617,13.320686340332031,-1.9799474477767944,5.718230750062503e-05
10300,6.250280421227217e-06,5.465554237365723,1.0,0.39922067523002625,13.814254760742188,-1.7768774032592773,2.603189932415262e-05
10400,4.336478923505638e-06,5.456264972686768,1.0,0.4002833962440491,14.27068042755127,-1.6301605701446533,1.3057939213467762e-05
10500,3.85583233833313,6.907511234283447,0.184958815574646,0.027453063055872917,-2.480869770050049,-5.7328362464904785,146.17141723632812
10600,2.913126809289679e-05,5.389030456542969,1.0,0.4006376266479492,12.121391296386719,-2.0661449432373047,0.0006479722214862704
10700,1.823539969336707e-05,5.336389541625977,1.0,0.4008147418498993,12.633191108703613,-1.869559407234192,0.00019638166122604162
10800,1.2857972251367755e-05,5.282571315765381,1.0,0.40116897225379944,13.057002067565918,-1.6931052207946777,8.711366535862908e-05
10900,8.89604962139856e-06,5.26792573928833,1.0,0.40099185705184937,13.504213333129883,-1.548802137374878,3.9341925003100187e-05
11000,5.636813057208201e-06,5.318397521972656,1.0,0.4006376266479492,14.020939826965332,-1.4626214504241943,1.8174710930907167e-05
11100,3.0919943583285203e-06,5.428473472595215,1.0,0.4008147418498993,14.650559425354004,-1.417357087135315,8.695950782566797e-06
11200,1.5053378774609882e-06,5.5742506980896,1.0,0.4013460874557495,15.370258331298828,-1.383436679840088,4.388323304738151e-06
11300,8.114099182421342e-05,5.547780513763428,1.0,0.39922067523002625,11.213292121887207,-2.497199773788452,0.01001881342381239
11400,1.5062737475091126e-05,5.477039337158203,1.0,0.4002833962440491,12.779351234436035,-1.9929496049880981,0.00027340679662302136
11500,1.0006804586737417e-05,5.403840065002441,1.0,0.4008147418498993,13.237513542175293,-1.7792500257492065,0.0001150343960034661
11600,7.120121608750196e-06,5.3346476554870605,1.0,0.4002833962440491,13.657380104064941,-1.5705158710479736,5.079916809336282e-05
11700,5.21940773978713e-06,5.304363250732422,1.0,0.40099185705184937,14.057574272155762,-1.4105898141860962,2.313853838131763e-05
11800,3.604372750487528e-06,5.341409206390381,1.0,0.40099185705184937,14.489896774291992,-1.3245259523391724,1.1274473763478454e-05
11900,2.1046150777692674e-06,5.442825794219971,1.0,0.40099185705184937,15.048405647277832,-1.2782206535339355,5.758423867519014e-06
12000,0.005070725455880165,5.879001617431641,1.0,0.36415159702301025,7.783327102661133,-3.878337860107422,1.666353464126587
12100,1.4915713109076023e-05,5.43199348449707,1.0,0.4002833962440491,12.764602661132812,-1.8331650495529175,0.0003213363524992019
12200,9.84555845207069e-06,5.362987518310547,1.0,0.4001062512397766,13.234343528747559,-1.6355233192443848,0.00012772840273100883
12300,7.107385499693919e-06,5.300328254699707,1.0,0.39992913603782654,13.639732360839844,-1.4565303325653076,5.6455202866345644e-05
12400,5.176229024073109e-06,5.2680983543396,1.0,0.4002833962440491,14.044807434082031,-1.3090248107910156,2.5674127755337395e-05
12500,3.5376249343244126e-06,5.298501014709473,1.0,0.4008147418498993,14.495701789855957,-1.217713475227356,1.2247658560227137e-05
12600,2.068881030936609e-06,5.399361610412598,1.0,0.40099185705184937,15.056890487670898,-1.1730419397354126,6.172222583700204e-06
12700,4.954157829284668,7.04998779296875,0.09035344421863556,0.02107686921954155,-3.614945888519287,-5.792065620422363,375.6818542480469
12800,3.0724884709343314e-05,5.346418380737305,1.0,0.4015232026576996,12.034587860107422,-1.9569270610809326,0.00104047532659024
12900,1.670990423008334e-05,5.301699161529541,1.0,0.40170031785964966,12.660304069519043,-1.7298853397369385,0.000229520708671771
13000,1.13078931462951e-05,5.240774631500244,1.0,0.40170031785964966,13.106768608093262,-1.5238951444625854,0.00010210768232354894
13100,7.9472947618342e-06,5.188138484954834,1.0,0.4015232026576996,13.548666954040527,-1.319065809249878,4.6606335672549903e-05
13200,5.786972451460315e-06,5.174946308135986,1.0,0.40116897225379944,13.960935592651367,-1.1709259748458862,2.2357944544637576e-05
13300,3.906782239937456e-06,5.218340873718262,1.0,0.40099185705184937,14.41991901397705,-1.0807307958602905,1.168541803053813e-05
13400,2.2039930627215654e-06,5.317924976348877,1.0,0.4008147418498993,15.018791198730469,-1.0133062601089478,6.179105184855871e-06
13500,0.00015657159383408725,5.1727447509765625,1.0,0.4002833962440491,10.554560661315918,-2.1043179035186768,0.01851557195186615
13600,2.262530142616015e-05,5.126840114593506,1.0,0.4013460874557495,12.343293190002441,-1.5435606241226196,0.00033693882869556546
13700,1.5295461707864888e-05,5.07576847076416,1.0,0.4015232026576996,12.801855087280273,-1.3499009609222412,0.00014546078455168754
13800,1.081804384739371e-05,5.029160976409912,1.0,0.40099185705184937,13.236557960510254,-1.1625654697418213,6.755086360499263e-05
13900,7.696458851569332e-06,5.02012825012207,1.0,0.4006376266479492,13.673095703125,-1.0200129747390747,3.2179883419303223e-05
14000,5.09494111611275e-06,5.06794548034668,1.0,0.4002833962440491,14.15401840209961,-0.9292657971382141,1.6010433682822622e-05
14100,2.8624779133679112e-06,5.171100616455078,1.0,0.40099185705184937,14.75847339630127,-0.8673842549324036,8.064740541158244e-06
14200,3.18993878364563,5.604109764099121,0.2272123247385025,0.028161529451608658,-1.2026575803756714,-3.7248756885528564,36.46857833862305
14300,2.5622388420742936e-05,5.116669178009033,1.0,0.4027630090713501,12.227112770080566,-1.529036521911621,0.0005996311083436012
14400,1.565190905239433e-05,5.060811996459961,1.0,0.4027630090713501,12.761186599731445,-1.3059061765670776,0.00019264627189841121
14500,1.1099858056695666e-05,4.998721599578857,1.0,0.4020545482635498,13.18410873413086,-1.1022368669509888,8.70947478688322e-05
14600,8.079491635726299e-06,4.957616806030273,1.0,0.40240877866744995,13.59716796875,-0.9250139594078064,4.096252450835891e-05
14700,5.741386303270701e-06,4.969900608062744,1.0,0.4013460874557495,14.022876739501953,-0.8103957176208496,1.9959034034400247e-05
14800,3.5479201869748067e-06,5.045351028442383,1.0,0.4008147418498993,14.549797058105469,-0.7391297817230225,1.0200723409070633e-05
14900,1.8335989580009482e-06,5.170264720916748,1.0,0.4013460874557495,15.215537071228027,-0.6799707412719727,5.297598818287952e-06
15000,6.505971396109089e-05,5.207245349884033,1.0,0.4034714698791504,11.441102027893066,-1.8179601430892944,0.007319740019738674
15100,1.0987264431605581e-05,5.095822334289551,1.0,0.4034714698791504,13.09426212310791,-1.2053697109222412,0.000203520423383452
15200,7.613870820932789e-06,5.020801067352295,1.0,0.40294012427330017,13.517293930053711,-0.9866370558738708,8.616135164629668e-05
15300,5.522736046259524e-06,4.971418380737305,1.0,0.4025858938694,13.925110816955566,-0.8012911677360535,3.827660111710429e-05
15400,3.90903096558759e-06,4.976590633392334,1.0,0.4022316634654999,14.358037948608398,-0.6777803301811218,1.7406251572538167e-05
15500,2.4582509468018543e-06,5.05031681060791,1.0,0.4020545482635498,14.875008583068848,-0.6100144386291504,8.372295269509777e-06
15600,1.311967366746103e-06,5.174708366394043,1.0,0.40187743306159973,15.50611400604248,-0.5669413805007935,4.293540314392885e-06
15700,6.382432502505253e-07,5.312423229217529,1.0,0.40170031785964966,16.186359405517578,-0.5193531513214111,2.512078253857908e-06
15800,0.0001246731262654066,5.376089096069336,1.0,0.4002833962440491,11.005451202392578,-2.112454891204834,0.021961847320199013
15900,8.053219062276185e-06,5.224231719970703,1.0,0.4022316634654999,13.343071937561035,-1.260096788406372,0.00021222657233010978
16000,5.3159005801717285e-06,5.122807025909424,1.0,0.40294012427330017,13.803074836730957,-1.0026285648345947,8.726846863282844e-05
16100,3.764826487895334e-06,5.039063453674316,1.0,0.4027630090713501,14.221893310546875,-0.7767800688743591,3.8477766793221235e-05
16200,2.73424006991263e-06,4.994961738586426,1.0,0.4027630090713501,14.6326265335083,-0.5887961983680725,1.7209928046213463e-05
16300,1.9258175143477274e-06,5.0162153244018555,1.0,0.4025858938694,15.063268661499023,-0.4749796390533447,8.043842171900906e-06
16400,1.1738137573047425e-06,5.104270935058594,1.0,0.40240877866744995,15.587745666503906,-0.42202383279800415,4.115043338970281e-06
16500,6.200276061463228e-07,5.22577428817749,1.0,0.4025858938694,16.204021453857422,-0.3793303072452545,2.6766761038743425e-06
16600,4.467351391213015e-05,5.1202921867370605,1.0,0.4025858938694,11.82323169708252,-1.545522928237915,0.005103687290102243
16700,8.464572601951659e-06,5.03640604019165,1.0,0.4034714698791504,13.273232460021973,-1.0086034536361694,0.00019785008043982089
16800,5.640961262542987e-06,4.961210250854492,1.0,0.40311723947525024,13.721932411193848,-0.7925731539726257,8.308546239277348e-05
16900,3.957594799430808e-06,4.897310733795166,1.0,0.40435707569122314,14.152849197387695,-0.5882916450500488,3.6993635148974136e-05
17000,2.8045994895364856e-06,4.875733852386475,1.0,0.4045341908931732,14.58860969543457,-0.4220797121524811,1.662640534050297e-05
17100,1.8808326558428234e-06,4.920759677886963,1.0,0.4045341908931732,15.066976547241211,-0.32603031396865845,7.867906788305845e-06
17200,1.0857769439098774e-06,5.023322582244873,1.0,0.40311723947525024,15.644912719726562,-0.27405548095703125,3.9758369894116186e-06
17300,5.517587169379112e-07,5.146998405456543,1.0,0.40240877866744995,16.289186477661133,-0.22160735726356506,2.300972710145288e-06
17400,2.082726132357493e-05,5.411163806915283,1.0,0.40488842129707336,13.100752830505371,-1.353847861289978,0.0002346635883441195
17500,3.665382610051893e-05,4.967144966125488,1.0,0.4032943546772003,11.774529457092285,-1.4217320680618286,0.001181160332635045
17600,1.7202466551680118e-05,4.916633605957031,1.0,0.40311723947525024,12.502922058105469,-1.1444940567016602,0.0002524785522837192
17700,1.0466401363373734e-05,4.860639572143555,1.0,0.4027630090713501,13.041024208068848,-0.9102379083633423,0.0001120955785154365
17800,6.488789040304255e-06,4.798856258392334,1.0,0.40417996048927307,13.600110054016113,-0.6585102677345276,5.095122833154164e-05
17900,4.2749261410790496e-06,4.752655506134033,1.0,0.40488842129707336,14.12744140625,-0.4261941909790039,2.347620284126606e-05
18000,2.955013087557745e-06,4.744385719299316,1.0,0.40417996048927307,14.600564002990723,-0.253059059381485,1.1595698197197635e-05
18100,1.9096291907771956e-06,4.786337852478027,1.0,0.40364858508110046,15.112682342529297,-0.13266323506832123,6.227113772183657e-06
18200,0.000712475914042443,5.005650997161865,1.0,0.4006376266479492,9.478117942810059,-2.1443281173706055,0.14179570972919464
18300,1.1332241228956264e-05,4.684093475341797,1.0,0.40577399730682373,12.987405776977539,-0.6454738974571228,0.00021930973161943257
18400,7.767830538796261e-06,4.585138320922852,1.0,0.4071909189224243,13.424979209899902,-0.3884861469268799,9.130437683779746e-05
18500,5.716390205634525e-06,4.521346092224121,1.0,0.40630534291267395,13.827749252319336,-0.18269692361354828,4.219291440676898e-05
18600,4.16566444982891e-06,4.51993989944458,1.0,0.4054197669029236,14.248114585876465,-0.04310709983110428,1.961676935025025e-05
18700,2.7171331566933077e-06,4.589433670043945,1.0,0.4052426517009735,14.743782043457031,0.03332725539803505,9.610698725737166e-06
18800,1.4789807210036088e-06,4.707401275634766,1.0,0.4052426517009735,15.367006301879883,0.0858800932765007,4.956794327881653e-06
18900,7.145270615183108e-07,4.838622093200684,1.0,0.40559688210487366,16.064851760864258,0.1509823203086853,2.5722276859596604e-06
19000,7.411549177049892e-06,5.22058629989624,1.0,0.40170031785964966,14.23476791381836,-0.8001549243927002,0.00020109093748033047
19100,1.5891575458226725e-05,4.6746439933776855,1.0,0.4084307551383972,12.658677101135254,-0.7024654746055603,0.00046569632831960917
19200,8.85999088495737e-06,4.591862201690674,1.0,0.4086078703403473,13.250624656677246,-0.4347314238548279,0.00014976799138821661
19300,5.941437848377973e-06,4.520354747772217,1.0,0.40772226452827454,13.696444511413574,-0.20663954317569733,6.718627264490351e-05
19400,4.135062226851005e-06,4.471920490264893,1.0,0.40701380372047424,14.139721870422363,0.0052195219323039055,3.1641782697988674e-05
19500,2.9389516384981107e-06,4.47190523147583,1.0,0.406482458114624,14.582573890686035,0.15954387187957764,1.5242652807501145e-05
19600,1.9727028757188236e-06,4.5264482498168945,1.0,0.406482458114624,15.058313369750977,0.2495170384645462,7.491412361559924e-06
19700,1.127878817896999e-06,4.624313831329346,1.0,0.40630534291267395,15.635993003845215,0.3153952956199646,3.886860667989822e-06
19800,5.631315502796497e-07,4.738765239715576,1.0,0.40630534291267395,16.2948055267334,0.39532533288002014,3.0451230941253016e-06
19900,1.793195951904636e-05,4.682186126708984,1.0,0.41091036796569824,12.585800170898438,-0.7020585536956787,0.0009976214496418834
20000,7.411721981043229e-06,4.533961296081543,1.0,0.4086078703403473,13.405406951904297,-0.2917238175868988,0.00016721905558370054
20100,4.995529252482811e-06,4.4232306480407715,1.0,0.40825363993644714,13.844891548156738,-0.023357771337032318,7.255777745740488e-05
20200,3.504930191411404e-06,4.351626873016357,1.0,0.40896210074424744,14.278120994567871,0.20985761284828186,3.2686057238606736e-05
20300,2.4643331926199608e-06,4.339440822601318,1.0,0.4093163311481476,14.72709846496582,0.3793935775756836,1.4591366380045656e-05
20400,1.6117803625093075e-06,4.395248889923096,1.0,0.40878498554229736,15.225372314453125,0.4788132905960083,6.765777470718604e-06
20500,9.093232051782252e-07,4.497463226318359,1.0,0.40825363993644714,15.814900398254395,0.5484173893928528,3.4687914194364566e-06
20600,4.57956247146285e-07,4.609374046325684,1.0,0.40807652473449707,16.444944381713867,0.622358500957489,1.937514525707229e-06
20700,2.395590286141669e-07,4.704986095428467,1.0,0.4084307551383972,17.03141212463379,0.7050620317459106,6.134653631306719e-06
20800,2.883541674236767e-05,4.704727649688721,1.0,0.4125044345855713,12.241497039794922,-0.7947611808776855,0.002747614635154605
20900,6.817609119025292e-06,4.505312919616699,1.0,0.4112645983695984,13.45993709564209,-0.19358912110328674,0.00017068795568775386
21000,4.378166067908751e-06,4.376402378082275,1.0,0.41144171357154846,13.916102409362793,0.11231137812137604,7.417619781335816e-05
21100,2.9905879728175933e-06,4.276854515075684,1.0,0.41339001059532166,14.35383415222168,0.3740070164203644,3.446947084739804e-05
21200,2.059883627225645e-06,4.22590446472168,1.0,0.4139213562011719,14.804038047790527,0.582737386226654,1.597589289303869e-05
21300,1.3778603715763893e-06,4.2393479347229,1.0,0.4130357801914215,15.294487953186035,0.7273233532905579,7.327589628403075e-06
21400,8.372527418032405e-07,4.312192916870117,1.0,0.4123273193836212,15.842490196228027,0.8174553513526917,3.550690053089056e-06
21500,4.5738602238998283e-07,4.412166595458984,1.0,0.41215020418167114,16.425310134887695,0.8869961500167847,2.0025120193167822e-06
21600,2.4228344841503713e-07,4.502800464630127,1.0,0.41144171357154846,16.989727020263672,0.9683243036270142,3.6131420984020224e-06
21700,0.00010221863340120763,4.530627727508545,1.0,0.4164009988307953,11.263899803161621,-0.8764119744300842,0.017650121822953224
