step,train_loss,test_loss,train_acc,test_acc,train_margin,test_margin,grad_norm
2800,2.9605027407342277e-07,8.340413093566895,1.0,0.19408109784126282,16.50984764099121,-7.109710216522217,3.43289661941526e-06
2900,1.3738208792801743e-07,8.317148208618164,1.0,0.20029430091381073,17.155731201171875,-7.0449419021606445,1.3710684925172245e-06
3000,5.375820677500087e-08,8.28972339630127,1.0,0.20618049800395966,17.690942764282227,-6.985256195068359,5.645163696499367e-07
3100,3.160331019103069e-08,8.183478355407715,1.0,0.20994113385677338,17.922523498535156,-6.851253509521484,3.698160355725122e-07
3200,2.8091831083543184e-08,8.036092758178711,1.0,0.21337474882602692,18.01743507385254,-6.679816246032715,5.937355922469578e-07
3300,2.3349524980176284e-08,7.934847354888916,1.0,0.21746239066123962,18.097944259643555,-6.557962417602539,1.0455206620463287e-06
3400,2.577497859590494e-08,7.885756015777588,1.0,0.2200784683227539,18.168973922729492,-6.496235370635986,1.5935686406010063e-06
3500,1.791940285045257e-08,7.867452621459961,1.0,0.220241978764534,18.235422134399414,-6.468884468078613,3.4406593840685673e-06
3600,4.3042767572387675e-08,7.842071533203125,1.0,0.2225310504436493,18.199613571166992,-6.436115264892578,3.2054274470283417e-06
3700,2.262800990138203e-05,8.745513916015625,1.0,0.15729233622550964,13.283299446105957,-7.6811604499816895,0.002261111978441477
3800,3.040855290237232e-06,8.671732902526855,1.0,0.16971875727176666,14.623336791992188,-7.537775039672852,7.875887968111783e-05
3900,1.4069786402615136e-06,8.623745918273926,1.0,0.18051013350486755,15.234272003173828,-7.452305793762207,2.9022450689808466e-05
4000,6.625834316764667e-07,8.583237648010254,1.0,0.18639633059501648,15.86743450164795,-7.374377727508545,1.173138662124984e-05
4100,3.054624642118142e-07,8.549545288085938,1.0,0.19538913667201996,16.530132293701172,-7.302210330963135,4.74327589472523e-06
4200,1.3372580554005253e-07,8.51948356628418,1.0,0.2029103934764862,17.17656707763672,-7.234598159790039,1.8737775917543331e-06
4300,5.1187949878794825e-08,8.472230911254883,1.0,0.2097776234149933,17.725372314453125,-7.150222301483154,7.769278909108834e-07
4400,3.160331019103069e-08,8.327672004699707,1.0,0.21500980854034424,17.954769134521484,-6.97343635559082,4.7435923988814466e-07
4500,3.3558155365653874e-08,8.100687026977539,1.0,0.21893393993377686,18.022127151489258,-6.718210697174072,4.32283570717118e-07
4600,1.3068493842638418e-08,7.933973789215088,1.0,0.2223675549030304,18.122642517089844,-6.524105072021484,1.3798601230519125e-06
4700,3.449937580057849e-08,7.843695163726807,1.0,0.22596468031406403,18.18059539794922,-6.4182329177856445,1.3480321285896935e-06
4800,1.3140895482877113e-08,7.816722393035889,1.0,0.22743622958660126,18.275781631469727,-6.379977703094482,3.221992983526434e-06
4900,4.192053992824185e-08,7.801767349243164,1.0,0.22776323556900024,18.223838806152344,-6.359962463378906,4.669640020438237e-06
5000,2.6317991341784364e-08,7.7745890617370605,1.0,0.23037932813167572,18.30021095275879,-6.320127010345459,4.073698619322386e-06
5100,2.63541917178145e-08,7.7548747062683105,1.0,0.23152385652065277,18.319583892822266,-6.291257858276367,4.172475655650487e-06
5200,4.271695885904592e-08,7.737790107727051,1.0,0.23430345952510834,18.265789031982422,-6.26637077331543,2.7795028927357635e-06
5300,4.03277056193474e-08,7.748458385467529,1.0,0.23381294310092926,18.27735137939453,-6.278189182281494,6.657002359133912e-06
5400,1.806420613092996e-08,7.732776165008545,1.0,0.23610201478004456,18.375757217407227,-6.244636058807373,4.5122897063265555e-06
5500,3.080689126022662e-08,7.74153470993042,1.0,0.2374100685119629,18.355361938476562,-6.25285530090332,4.2790479710674845e-06
5600,4.014670196283987e-08,7.701026439666748,1.0,0.2374100685119629,18.324583053588867,-6.202034950256348,5.151106506673386e-06
5700,1.3321899139384641e-08,7.708431720733643,1.0,0.23969914019107819,18.424760818481445,-6.20319128036499,6.213786946318578e-06
5800,2.150328271000035e-08,7.686365604400635,1.0,0.23806408047676086,18.412015914916992,-6.171215057373047,6.223077889444539e-06
5900,1.9186430222362105e-08,7.671935081481934,1.0,0.24035316705703735,18.41217613220215,-6.150787830352783,5.269673238217365e-06
6000,4.235495154603086e-08,7.659353256225586,1.0,0.24002614617347717,18.362966537475586,-6.133027076721191,5.1204488045186736e-06
6100,4.680765286479982e-08,7.655008316040039,1.0,0.24247872829437256,18.35338020324707,-6.123571395874023,3.240977321183891e-06
6200,4.8979700295603834e-08,7.647611141204834,1.0,0.24444079399108887,18.353466033935547,-6.106292247772217,3.3796357001847355e-06
6300,1.3647706964547979e-08,7.659374713897705,1.0,0.2434597611427307,18.470008850097656,-6.104259014129639,6.79485719956574e-06
6400,5.8717720463619116e-08,7.639488697052002,1.0,0.24182471632957458,18.333375930786133,-6.080654621124268,4.1896691982401535e-06
6500,6.447365308304143e-08,7.607897758483887,1.0,0.24640287458896637,18.333736419677734,-6.03663444519043,2.9728626032010652e-06
6600,2.324092207572903e-08,7.634130954742432,1.0,0.24689339101314545,18.441938400268555,-6.0593719482421875,4.222354618832469e-06
6700,5.748689346773972e-08,7.630548477172852,1.0,0.24689339101314545,18.331390380859375,-6.053741931915283,5.906955266254954e-06
6800,5.1043148374674274e-08,7.636157512664795,1.0,0.24885545670986176,18.350534439086914,-6.054225921630859,4.0414083741779905e-06
6900,5.180336515309136e-08,7.608777046203613,1.0,0.25114452838897705,18.363237380981445,-6.013771057128906,5.0626044867385644e-06
7000,6.715251288369473e-08,7.615872859954834,1.0,0.25147154927253723,18.33023452758789,-6.020740509033203,3.461993401288055e-06
7100,2.696960699211104e-08,7.622852802276611,1.0,0.25327008962631226,18.455657958984375,-6.012061595916748,5.406853688327828e-06
7200,3.967609174537756e-08,7.610856533050537,1.0,0.25098103284835815,18.425140380859375,-5.996001720428467,6.785013283661101e-06
7300,2.2299701640804415e-08,7.623570442199707,1.0,0.25310659408569336,18.48285675048828,-6.000107765197754,6.264033800107427e-06
7400,2.059826265110587e-08,7.619264125823975,1.0,0.2540876269340515,18.48990249633789,-5.990658760070801,4.990583875041921e-06
7500,2.8671044205452745e-08,7.6075944900512695,1.0,0.25506865978240967,18.46759033203125,-5.97617244720459,5.1578585953393485e-06
7600,3.685243044060371e-08,7.596802234649658,1.0,0.25572267174720764,18.452388763427734,-5.9514079093933105,5.9608009905787185e-06
7700,5.332379870992554e-08,7.603183269500732,1.0,0.257030725479126,18.409013748168945,-5.958022117614746,3.986081082985038e-06
7800,2.298751589080439e-08,7.623419284820557,1.0,0.2571942210197449,18.49314308166504,-5.972805500030518,5.9221456467639655e-06
7900,7.138800839356918e-08,7.5778489112854,1.0,0.2589927911758423,18.372142791748047,-5.918999195098877,3.9115716390369926e-06
8000,7.80489486373881e-08,7.576951503753662,1.0,0.2606278359889984,18.304027557373047,-5.901813507080078,5.422386493592057e-06
8100,6.13965838169861e-08,7.5906453132629395,1.0,0.2612818777561188,18.40845489501953,-5.916623592376709,3.989706783613656e-06
8200,1.6362768917588255e-08,7.6210126876831055,1.0,0.26160889863967896,18.533723831176758,-5.9408464431762695,5.967310244159307e-06
8300,5.115175127912153e-08,7.597200393676758,1.0,0.26144537329673767,18.423585891723633,-5.913808822631836,6.013392976456089e-06
8400,6.277220876427236e-08,7.578261852264404,1.0,0.263407438993454,18.418447494506836,-5.880479335784912,4.673843250202481e-06
8500,4.148613186316652e-08,7.623927593231201,1.0,0.2630804479122162,18.427141189575195,-5.931594371795654,7.976907909323927e-06
8600,3.7142033448844813e-08,7.597980499267578,1.0,0.263407438993454,18.479902267456055,-5.8932905197143555,5.7497527450323105e-06
8700,5.669047453693565e-08,7.586026191711426,1.0,0.2648789882659912,18.439552307128906,-5.871760368347168,5.067439360573189e-06
8800,3.258073277834228e-08,7.598111629486084,1.0,0.26618704199790955,18.505903244018555,-5.871642589569092,5.7346846915606875e-06
8900,3.319614805263882e-08,7.610665798187256,1.0,0.2670045793056488,18.511457443237305,-5.876980304718018,7.158776497817598e-06
9000,5.571305194962406e-08,7.600178241729736,1.0,0.2673315703868866,18.425493240356445,-5.868642330169678,6.248654244700447e-06
9100,3.6381820223141403e-08,7.605947017669678,1.0,0.2668410539627075,18.50000762939453,-5.866239547729492,5.624373443424702e-06
9200,5.336000086231252e-08,7.587347507476807,1.0,0.26880311965942383,18.459251403808594,-5.837332248687744,4.779986738867592e-06
9300,6.284461306904632e-08,7.586637020111084,1.0,0.26814910769462585,18.44455337524414,-5.835630893707275,5.014146609028103e-06
9400,6.298941457316687e-08,7.579648494720459,1.0,0.269784152507782,18.4246883392334,-5.8149518966674805,5.444823273137445e-06
9500,2.4363147943518015e-08,7.620200157165527,1.0,0.27011117339134216,18.555673599243164,-5.850754737854004,7.459013886546018e-06
9600,5.92607314331417e-08,7.584619998931885,1.0,0.27027466893196106,18.462297439575195,-5.809098243713379,4.794926098838914e-06
9700,6.769552385321731e-08,7.583981037139893,1.0,0.27076518535614014,18.424211502075195,-5.811888694763184,5.07591448695166e-06
9800,6.9867574836735e-08,7.591123104095459,1.0,0.2709287106990814,18.401071548461914,-5.812965393066406,5.5680952755210456e-06
9900,4.478040693811636e-08,7.594324111938477,1.0,0.2715827226638794,18.505435943603516,-5.801658630371094,5.611446795228403e-06
10000,4.488900984256361e-08,7.605145454406738,1.0,0.2714192271232605,18.505781173706055,-5.813872814178467,6.7700352701649535e-06
10100,4.1992944233015805e-08,7.600072383880615,1.0,0.27256375551223755,18.52159881591797,-5.797371864318848,5.932306521572173e-06
10200,4.181194057650828e-08,7.6004228591918945,1.0,0.2732177674770355,18.52642822265625,-5.789535999298096,5.957670055067865e-06
10300,5.78126986283678e-08,7.597413539886475,1.0,0.27485284209251404,18.478424072265625,-5.78792667388916,5.624289769912139e-06
10400,3.8010853131709155e-08,7.605569839477539,1.0,0.2756703495979309,18.5376033782959,-5.781457901000977,6.7619489527714904e-06
10500,3.066208975610607e-08,7.604206085205078,1.0,0.27681490778923035,18.563514709472656,-5.77349328994751,6.279210992943263e-06
10600,6.349623049572983e-08,7.594577312469482,1.0,0.2773054242134094,18.46478843688965,-5.762997150421143,5.747632258135127e-06
10700,6.472705393889555e-08,7.61248779296875,1.0,0.2758338749408722,18.424549102783203,-5.783385753631592,5.4667807489749976e-06
10800,4.789367480384499e-08,7.602407455444336,1.0,0.27681490778923035,18.505279541015625,-5.757026672363281,6.958402991585899e-06
10900,5.8717720463619116e-08,7.600421905517578,1.0,0.2782864570617676,18.47747802734375,-5.7490620613098145,5.90956415180699e-06
11000,4.072591508474943e-08,7.60860538482666,1.0,0.27926748991012573,18.550634384155273,-5.747687816619873,7.036878741928376e-06
11100,5.958654014648346e-08,7.60057258605957,1.0,0.27877697348594666,18.492900848388672,-5.737459182739258,6.176926035550423e-06
11200,3.64180188228147e-08,7.640809059143066,1.0,0.28090253472328186,18.55862045288086,-5.77069091796875,9.21314403967699e-06
11300,4.2463554450478114e-08,7.614886283874512,1.0,0.2800849974155426,18.54774284362793,-5.7453460693359375,6.999094239290571e-06
11400,3.804705528409613e-08,7.631099700927734,1.0,0.28090253472328186,18.556520462036133,-5.75166654586792,7.713138984399848e-06
11500,5.071733966133252e-08,7.624704837799072,1.0,0.28122955560684204,18.52022933959961,-5.734553813934326,6.825293894507922e-06
11600,6.038295907728752e-08,7.601393222808838,1.0,0.2822105884552002,18.501604080200195,-5.707981586456299,6.0661609495582525e-06
11700,4.7640270395277184e-08,7.615170478820801,1.0,0.28106603026390076,18.532072067260742,-5.7135233879089355,7.4077224780921824e-06
11800,3.989329400155839e-08,7.616182327270508,1.0,0.28302812576293945,18.569194793701172,-5.711771488189697,7.58950454837759e-06
11900,3.359435396532717e-08,7.62973165512085,1.0,0.2841726541519165,18.591737747192383,-5.723246097564697,9.679589311417658e-06
12000,3.869866915806597e-08,7.622302055358887,1.0,0.28319162130355835,18.579286575317383,-5.706200122833252,6.893741556268651e-06
12100,4.271695885904592e-08,7.6446146965026855,1.0,0.2836821377277374,18.547855377197266,-5.738635063171387,8.91133095137775e-06
12200,3.974849249743784e-08,7.638415336608887,1.0,0.28531718254089355,18.573652267456055,-5.717832088470459,1.0298911547579337e-05
12300,5.097074406990032e-08,7.623213768005371,1.0,0.2861347198486328,18.544864654541016,-5.695495128631592,7.46519162930781e-06
12400,4.514241425113141e-08,7.626569747924805,1.0,0.286461740732193,18.568084716796875,-5.689506530761719,8.02025715529453e-06
12500,5.538724678899598e-08,7.6202006340026855,1.0,0.28727924823760986,18.548927307128906,-5.68247652053833,6.537789886351675e-06
12600,3.822805894060366e-08,7.634300231933594,1.0,0.28695225715637207,18.590839385986328,-5.687901496887207,7.391211056528846e-06
12700,5.154995719180988e-08,7.622710704803467,1.0,0.2885873019695282,18.547256469726562,-5.667540550231934,6.442753601731965e-06
12800,5.36496074232673e-08,7.6253485679626465,1.0,0.28711575269699097,18.542734146118164,-5.665818214416504,6.867752290418139e-06
12900,6.241020145125731e-08,7.6194963455200195,1.0,0.2880967855453491,18.53801918029785,-5.655620098114014,6.726642823196016e-06
13000,5.65818716324884e-08,7.623448848724365,1.0,0.28973183035850525,18.554067611694336,-5.6536760330200195,6.372892585204681e-06
13100,6.034675692490055e-08,7.629051685333252,1.0,0.2902223467826843,18.5391902923584,-5.657366752624512,6.756230504834093e-06
13200,7.214822517198627e-08,7.614372253417969,1.0,0.29005885124206543,18.5025691986084,-5.633223056793213,6.301195753621869e-06
13300,4.579402812510125e-08,7.639917850494385,1.0,0.2907128632068634,18.580184936523438,-5.655912399291992,7.2359221121587325e-06
13400,6.114317585570461e-08,7.634191989898682,1.0,0.2907128632068634,18.53072738647461,-5.642591953277588,7.116637334547704e-06
13500,6.403924146525242e-08,7.6231584548950195,1.0,0.29169389605522156,18.522884368896484,-5.628064155578613,6.96267170496867e-06
13600,4.0834517989196684e-08,7.63250207901001,1.0,0.29136690497398376,18.608564376831055,-5.62778902053833,7.046085102047073e-06
13700,4.8653891582262077e-08,7.635634422302246,1.0,0.2925114333629608,18.58466148376465,-5.623943328857422,7.648285645700525e-06
13800,4.803847986067922e-08,7.640075206756592,1.0,0.2933289706707001,18.595687866210938,-5.6183061599731445,7.016077688604128e-06
13900,5.0138126539422956e-08,7.650439262390137,1.0,0.2931654453277588,18.558067321777344,-5.633212089538574,9.414017767994665e-06
14000,4.217394788952333e-08,7.654733657836914,1.0,0.2912033796310425,18.6191349029541,-5.634728908538818,7.980826012499165e-06
14100,6.69715092271872e-08,7.628154277801514,1.0,0.29398298263549805,18.50893211364746,-5.59982442855835,6.919715815456584e-06
14200,4.307896617206097e-08,7.652903079986572,1.0,0.2951275110244751,18.60968589782715,-5.616189002990723,8.692373739904724e-06
14300,4.8328086421634e-08,7.645111083984375,1.0,0.2949640154838562,18.598283767700195,-5.599807262420654,8.48198942549061e-06
14400,5.448222495374466e-08,7.64560604095459,1.0,0.29610854387283325,18.56963348388672,-5.59969425201416,7.30455394659657e-06
14500,4.883489879148328e-08,7.655925750732422,1.0,0.29398298263549805,18.601808547973633,-5.615726470947266,7.762880159134511e-06
14600,5.299798999658378e-08,7.655519962310791,1.0,0.2948005199432373,18.572816848754883,-5.607640743255615,8.043052730499767e-06
14700,4.166713551967405e-08,7.6748366355896,1.0,0.29414647817611694,18.60744857788086,-5.626686096191406,9.670729923527688e-06
14800,5.723348550645824e-08,7.645040512084961,1.0,0.2975800931453705,18.56680679321289,-5.580239295959473,7.537675173807656e-06
14900,6.762311954844336e-08,7.639278411865234,1.0,0.29578155279159546,18.533527374267578,-5.5702738761901855,7.354227818723302e-06
15000,5.611126141502609e-08,7.650279998779297,1.0,0.2975800931453705,18.550851821899414,-5.56395959854126,9.4298356998479e-06
15100,5.12241520311818e-08,7.667110919952393,1.0,0.29807060956954956,18.59417724609375,-5.586187839508057,8.304562470584642e-06
15200,5.6509470880428125e-08,7.657487869262695,1.0,0.2987246513366699,18.574697494506836,-5.572213172912598,7.905435268185101e-06
15300,5.983994810776494e-08,7.6550493240356445,1.0,0.2972531020641327,18.57098388671875,-5.567746162414551,6.529470738314558e-06
15400,5.2491181179448176e-08,7.660938739776611,1.0,0.2988881468772888,18.601322174072266,-5.563332557678223,8.148136657837313e-06
15500,4.8364285021307296e-08,7.672294616699219,1.0,0.29839763045310974,18.6138858795166,-5.5704169273376465,8.854714906192385e-06
15600,6.096217219919708e-08,7.649622917175293,1.0,0.30003267526626587,18.581207275390625,-5.545280456542969,6.725979801558424e-06
15700,4.887109739115658e-08,7.6647210121154785,1.0,0.301013708114624,18.614145278930664,-5.541219711303711,8.926533155317884e-06
15800,4.934170760861889e-08,7.679559707641602,1.0,0.2988881468772888,18.604290008544922,-5.572950839996338,9.078526090888772e-06
15900,5.4120217640729607e-08,7.6632585525512695,1.0,0.2990516424179077,18.59661293029785,-5.540674209594727,6.8711174208146986e-06
16000,5.332379870992554e-08,7.662863731384277,1.0,0.2993786633014679,18.601903915405273,-5.532769203186035,8.342337423528079e-06
16100,5.154995719180988e-08,7.666568279266357,1.0,0.301013708114624,18.608726501464844,-5.534674644470215,7.874760740378406e-06
16200,5.629226507153362e-08,7.664350509643555,1.0,0.30019620060920715,18.606956481933594,-5.527677536010742,8.69746600073995e-06
16300,5.77765000286945e-08,7.667017936706543,1.0,0.30052319169044495,18.58541488647461,-5.531258583068848,8.173637070285622e-06
16400,5.451842710613164e-08,7.671050548553467,1.0,0.3016677498817444,18.586986541748047,-5.522730827331543,7.67945766710909e-06
16500,4.485280769017663e-08,7.685499668121338,1.0,0.3019947409629822,18.640501022338867,-5.53888463973999,7.740012733847834e-06
16600,5.7414492715679444e-08,7.677724838256836,1.0,0.30052319169044495,18.580774307250977,-5.5330328941345215,9.462730304221623e-06
16700,6.33152268392223e-08,7.664167404174805,1.0,0.3015042245388031,18.57627296447754,-5.5059943199157715,8.358288141607773e-06
16800,5.2201574618493396e-08,7.680121898651123,1.0,0.3033027946949005,18.61648941040039,-5.517251491546631,9.1144493126194e-06
16900,5.455462570580494e-08,7.688052654266357,1.0,0.3031392991542816,18.593425750732422,-5.521707534790039,8.246714969573077e-06
17000,4.937790976100587e-08,7.683567523956299,1.0,0.30264878273010254,18.63907814025879,-5.508133411407471,7.797124453645665e-06
17100,5.2382578275000924e-08,7.685605049133301,1.0,0.3036298155784607,18.6060733795166,-5.5124592781066895,9.471412340644747e-06
17200,4.173953627173432e-08,7.691784381866455,1.0,0.3033027946949005,18.66303253173828,-5.505995750427246,8.707282177056186e-06
17300,4.492520844223691e-08,7.687123775482178,1.0,0.30428382754325867,18.653446197509766,-5.49754524230957,8.101353159872815e-06
17400,5.965894445125741e-08,7.677169322967529,1.0,0.30477434396743774,18.586816787719727,-5.479106903076172,8.813182830635924e-06
17500,5.024672944387021e-08,7.6912431716918945,1.0,0.30297577381134033,18.628820419311523,-5.499505996704102,8.660872481414117e-06
17600,5.3251397957865265e-08,7.694155693054199,1.0,0.3037933111190796,18.63340950012207,-5.496173858642578,7.2989819273061585e-06
17700,5.596645991090554e-08,7.690293788909912,1.0,0.3051013648509979,18.616863250732422,-5.482843399047852,9.01076418813318e-06
17800,5.064493890927224e-08,7.69779109954834,1.0,0.3054283857345581,18.619918823242188,-5.482520580291748,1.0268965525028761e-05
17900,5.0608736756885264e-08,7.689831256866455,1.0,0.3051013648509979,18.63643455505371,-5.474211692810059,7.247149369504768e-06
18000,5.806610658964928e-08,7.682760715484619,1.0,0.30461084842681885,18.60160255432129,-5.468887805938721,8.059459105425049e-06
18100,6.125177520743819e-08,7.686962127685547,1.0,0.3057553768157959,18.60232925415039,-5.461261749267578,9.296312782680616e-06
18200,6.237399929887033e-08,7.7165632247924805,1.0,0.3052648603916168,18.54106903076172,-5.505100250244141,9.637172297516372e-06
18300,6.020195542078e-08,7.684014797210693,1.0,0.30657291412353516,18.60527992248535,-5.448216438293457,7.338399427680997e-06
18400,5.567685334995076e-08,7.692275047302246,1.0,0.30673640966415405,18.63175392150879,-5.454607963562012,8.280890142486896e-06
18500,5.151375859213658e-08,7.702453136444092,1.0,0.306245893239975,18.622833251953125,-5.461383819580078,9.531154319120105e-06
18600,5.4446022801357685e-08,7.696223735809326,1.0,0.3080444633960724,18.643095016479492,-5.440908908843994,8.825537406664807e-06
18700,4.992092073052845e-08,7.7033867835998535,1.0,0.3073904514312744,18.64069175720215,-5.4498701095581055,8.466053259326145e-06
18800,5.524244173216175e-08,7.6997480392456055,1.0,0.3077174425125122,18.642831802368164,-5.438302516937256,8.446570063824765e-06
18900,6.081737069507653e-08,7.7027106285095215,1.0,0.30853497982025146,18.59675407409668,-5.451268672943115,9.248421520169359e-06
19000,6.476325609128253e-08,7.7025251388549805,1.0,0.3077174425125122,18.578428268432617,-5.445982456207275,8.340051863342524e-06
19100,5.90073270245739e-08,7.703621864318848,1.0,0.3078809678554535,18.598756790161133,-5.436240196228027,1.0372958968218882e-05
19200,5.600265851057884e-08,7.702826023101807,1.0,0.3096795082092285,18.63471221923828,-5.428755283355713,8.191417691705283e-06
19300,5.821090809376983e-08,7.700880527496338,1.0,0.3103335499763489,18.620746612548828,-5.415503978729248,8.657692887936719e-06
19400,6.16861868252272e-08,7.705178260803223,1.0,0.31082406640052795,18.61534881591797,-5.4179229736328125,9.117648005485535e-06
19500,5.158615934419686e-08,7.71115779876709,1.0,0.3101700246334076,18.64887809753418,-5.417485237121582,8.646548849355895e-06
19600,6.266360941253879e-08,7.702263832092285,1.0,0.3101700246334076,18.606416702270508,-5.409420013427734,8.012647413124796e-06
19700,6.121558016047857e-08,7.709106922149658,1.0,0.3098430335521698,18.618694305419922,-5.4196929931640625,7.774156074447092e-06
19800,5.448222495374466e-08,7.731643199920654,1.0,0.3095160126686096,18.632179260253906,-5.447266578674316,9.612920621293597e-06
19900,5.795750368520203e-08,7.724249839782715,1.0,0.31066054105758667,18.621423721313477,-5.42955207824707,8.85910412762314e-06
20000,5.307039430135774e-08,7.721737861633301,1.0,0.31066054105758667,18.65386962890625,-5.408956527709961,9.409047379449476e-06
20100,7.272743829389583e-08,7.711063861846924,1.0,0.31115105748176575,18.55311393737793,-5.406067848205566,7.118127086869208e-06
20200,6.164998467284022e-08,7.729894638061523,1.0,0.3093525171279907,18.59212875366211,-5.427481174468994,8.831666491460055e-06
20300,5.2816986340076255e-08,7.7230706214904785,1.0,0.3122956156730652,18.673847198486328,-5.395843029022217,8.410896043642424e-06
20400,5.0029523634975703e-08,7.723706245422363,1.0,0.3124591112136841,18.679180145263672,-5.39323616027832,8.239846465585288e-06
20500,6.19033926341217e-08,7.7264323234558105,1.0,0.31294962763786316,18.611040115356445,-5.4012017250061035,1.0411364200990647e-05
20600,4.9088303200051087e-08,7.737207412719727,1.0,0.3122956156730652,18.686325073242188,-5.400963306427002,9.015962859848514e-06
20700,4.8328086421634e-08,7.7347941398620605,1.0,0.3122956156730652,18.67266273498535,-5.393831729888916,9.789822797756642e-06
20800,3.989329400155839e-08,7.747014045715332,1.0,0.311968594789505,18.71424674987793,-5.408533573150635,9.628701263864059e-06
20900,5.9188330681081425e-08,7.725185394287109,1.0,0.3142576813697815,18.63646697998047,-5.3791704177856445,8.826952580420766e-06
21000,5.524244173216175e-08,7.736614227294922,1.0,0.3122956156730652,18.655052185058594,-5.394739151000977,8.41616201796569e-06
21100,5.690768034583016e-08,7.730611801147461,1.0,0.3157292306423187,18.64746856689453,-5.379964828491211,8.318011168739758e-06
21200,6.067256208552863e-08,7.737253189086914,1.0,0.3140941560268402,18.588708877563477,-5.390219211578369,1.192388117488008e-05
21300,5.567685334995076e-08,7.73721981048584,1.0,0.3160562217235565,18.667247772216797,-5.375523567199707,8.21186404209584e-06
21400,6.476325609128253e-08,7.733974456787109,1.0,0.3160562217235565,18.616167068481445,-5.364011764526367,8.146805157593917e-06
21500,5.1948166657211914e-08,7.736685752868652,1.0,0.31540220975875854,18.673460006713867,-5.356003284454346,9.40265272220131e-06
21600,6.494425974779006e-08,7.730764389038086,1.0,0.3162197470664978,18.618810653686523,-5.354875087738037,8.822018571663648e-06
21700,5.183956375276466e-08,7.744539737701416,1.0,0.31523871421813965,18.68329620361328,-5.367668151855469,9.076850801648106e-06
21800,6.469085178650857e-08,7.7296953201293945,1.0,0.31752777099609375,18.64927101135254,-5.337810516357422,8.014676495804451e-06
